MapDate,FIPS,County,State,None,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID
20190813,40143,Tulsa County,OK,100,0,0,0,0,0,8/13/2019,8/19/2019,1
20190806,40143,Tulsa County,OK,100,0,0,0,0,0,8/6/2019,8/12/2019,1
20190730,40143,Tulsa County,OK,100,0,0,0,0,0,7/30/2019,8/5/2019,1
20190723,40143,Tulsa County,OK,100,0,0,0,0,0,7/23/2019,7/29/2019,1
20190716,40143,Tulsa County,OK,100,0,0,0,0,0,7/16/2019,7/22/2019,1
20190709,40143,Tulsa County,OK,100,0,0,0,0,0,7/9/2019,7/15/2019,1
20190702,40143,Tulsa County,OK,100,0,0,0,0,0,7/2/2019,7/8/2019,1
20190625,40143,Tulsa County,OK,100,0,0,0,0,0,6/25/2019,7/1/2019,1
20190618,40143,Tulsa County,OK,100,0,0,0,0,0,6/18/2019,6/24/2019,1
20190611,40143,Tulsa County,OK,100,0,0,0,0,0,6/11/2019,6/17/2019,1
20190604,40143,Tulsa County,OK,100,0,0,0,0,0,6/4/2019,6/10/2019,1
20190528,40143,Tulsa County,OK,100,0,0,0,0,0,5/28/2019,6/3/2019,1
20190521,40143,Tulsa County,OK,100,0,0,0,0,0,5/21/2019,5/27/2019,1
20190514,40143,Tulsa County,OK,100,0,0,0,0,0,5/14/2019,5/20/2019,1
20190507,40143,Tulsa County,OK,100,0,0,0,0,0,5/7/2019,5/13/2019,1
20190430,40143,Tulsa County,OK,100,0,0,0,0,0,4/30/2019,5/6/2019,1
20190423,40143,Tulsa County,OK,100,0,0,0,0,0,4/23/2019,4/29/2019,1
20190416,40143,Tulsa County,OK,100,0,0,0,0,0,4/16/2019,4/22/2019,1
20190409,40143,Tulsa County,OK,100,0,0,0,0,0,4/9/2019,4/15/2019,1
20190402,40143,Tulsa County,OK,100,0,0,0,0,0,4/2/2019,4/8/2019,1
20190326,40143,Tulsa County,OK,100,0,0,0,0,0,3/26/2019,4/1/2019,1
20190319,40143,Tulsa County,OK,100,0,0,0,0,0,3/19/2019,3/25/2019,1
20190312,40143,Tulsa County,OK,100,0,0,0,0,0,3/12/2019,3/18/2019,1
20190305,40143,Tulsa County,OK,100,0,0,0,0,0,3/5/2019,3/11/2019,1
20190226,40143,Tulsa County,OK,100,0,0,0,0,0,2/26/2019,3/4/2019,1
20190219,40143,Tulsa County,OK,100,0,0,0,0,0,2/19/2019,2/25/2019,1
20190212,40143,Tulsa County,OK,100,0,0,0,0,0,2/12/2019,2/18/2019,1
20190205,40143,Tulsa County,OK,100,0,0,0,0,0,2/5/2019,2/11/2019,1
20190129,40143,Tulsa County,OK,100,0,0,0,0,0,1/29/2019,2/4/2019,1
20190122,40143,Tulsa County,OK,100,0,0,0,0,0,1/22/2019,1/28/2019,1
20190115,40143,Tulsa County,OK,100,0,0,0,0,0,1/15/2019,1/21/2019,1
20190108,40143,Tulsa County,OK,100,0,0,0,0,0,1/8/2019,1/14/2019,1
20190101,40143,Tulsa County,OK,95.03,4.97,0,0,0,0,1/1/2019,1/7/2019,1
20181225,40143,Tulsa County,OK,84.1,15.9,4.96,0,0,0,12/25/2018,12/31/2018,1
20181218,40143,Tulsa County,OK,84.1,15.9,4.96,0,0,0,12/18/2018,12/24/2018,1
20181211,40143,Tulsa County,OK,0,100,4.96,0,0,0,12/11/2018,12/17/2018,1
20181204,40143,Tulsa County,OK,0,100,4.96,0,0,0,12/4/2018,12/10/2018,1
20181127,40143,Tulsa County,OK,0,100,4.96,0,0,0,11/27/2018,12/3/2018,1
20181120,40143,Tulsa County,OK,86.17,13.83,4.96,0,0,0,11/20/2018,11/26/2018,1
20181113,40143,Tulsa County,OK,86.17,13.83,4.96,0,0,0,11/13/2018,11/19/2018,1
20181106,40143,Tulsa County,OK,86.17,13.83,4.96,0,0,0,11/6/2018,11/12/2018,1
20181030,40143,Tulsa County,OK,72.03,27.97,7.97,0,0,0,10/30/2018,11/5/2018,1
20181023,40143,Tulsa County,OK,72.03,27.97,7.97,0,0,0,10/23/2018,10/29/2018,1
20181016,40143,Tulsa County,OK,72.06,27.94,16.97,1.64,0,0,10/16/2018,10/22/2018,1
20181009,40143,Tulsa County,OK,72.06,27.94,16.97,1.64,0,0,10/9/2018,10/15/2018,1
20181002,40143,Tulsa County,OK,72.06,27.94,15.5,3.78,0,0,10/2/2018,10/8/2018,1
20180925,40143,Tulsa County,OK,72.06,27.94,15.5,3.78,0,0,9/25/2018,10/1/2018,1
20180918,40143,Tulsa County,OK,72.06,27.94,15.5,3.78,0,0,9/18/2018,9/24/2018,1
20180911,40143,Tulsa County,OK,72.06,27.94,15.5,3.78,0,0,9/11/2018,9/17/2018,1
20180904,40143,Tulsa County,OK,34.28,65.72,23.47,7.02,0,0,9/4/2018,9/10/2018,1
20180828,40143,Tulsa County,OK,34.28,65.72,23.47,7.02,0,0,8/28/2018,9/3/2018,1
20180821,40143,Tulsa County,OK,34.46,65.54,23.47,0,0,0,8/21/2018,8/27/2018,1
20180814,40143,Tulsa County,OK,0,100,65.21,24,0,0,8/14/2018,8/20/2018,1
20180807,40143,Tulsa County,OK,0,100,65.21,24,0,0,8/7/2018,8/13/2018,1
20180731,40143,Tulsa County,OK,0,100,49.71,24,0,0,7/31/2018,8/6/2018,1
20180724,40143,Tulsa County,OK,0,100,50.31,24,0,0,7/24/2018,7/30/2018,1
20180717,40143,Tulsa County,OK,6.28,93.72,50.61,7.83,0,0,7/17/2018,7/23/2018,1
20180710,40143,Tulsa County,OK,6.28,93.72,51.06,0,0,0,7/10/2018,7/16/2018,1
20180703,40143,Tulsa County,OK,6.28,93.72,50.16,0,0,0,7/3/2018,7/9/2018,1
20180626,40143,Tulsa County,OK,5.65,94.35,50.16,0,0,0,6/26/2018,7/2/2018,1
20180619,40143,Tulsa County,OK,0,100,50.16,0,0,0,6/19/2018,6/25/2018,1
20180612,40143,Tulsa County,OK,0,100,0,0,0,0,6/12/2018,6/18/2018,1
20180605,40143,Tulsa County,OK,29.14,70.86,0,0,0,0,6/5/2018,6/11/2018,1
20180529,40143,Tulsa County,OK,29.14,70.86,0,0,0,0,5/29/2018,6/4/2018,1
20180522,40143,Tulsa County,OK,78.4,21.6,0,0,0,0,5/22/2018,5/28/2018,1
20180515,40143,Tulsa County,OK,79.43,20.57,0,0,0,0,5/15/2018,5/21/2018,1
20180508,40143,Tulsa County,OK,84.66,15.34,0,0,0,0,5/8/2018,5/14/2018,1
20180501,40143,Tulsa County,OK,82,18,0,0,0,0,5/1/2018,5/7/2018,1
20180424,40143,Tulsa County,OK,82,18,0,0,0,0,4/24/2018,4/30/2018,1
20180417,40143,Tulsa County,OK,82,18,0,0,0,0,4/17/2018,4/23/2018,1
20180410,40143,Tulsa County,OK,82,18,0,0,0,0,4/10/2018,4/16/2018,1
20180403,40143,Tulsa County,OK,82,18,0,0,0,0,4/3/2018,4/9/2018,1
20180327,40143,Tulsa County,OK,82,18,0,0,0,0,3/27/2018,4/2/2018,1
20180320,40143,Tulsa County,OK,82,18,0,0,0,0,3/20/2018,3/26/2018,1
20180313,40143,Tulsa County,OK,82,18,0,0,0,0,3/13/2018,3/19/2018,1
20180306,40143,Tulsa County,OK,82,18,0,0,0,0,3/6/2018,3/12/2018,1
20180227,40143,Tulsa County,OK,0,100,0,0,0,0,2/27/2018,3/5/2018,1
20180220,40143,Tulsa County,OK,0,100,100,9.25,0,0,2/20/2018,2/26/2018,1
20180213,40143,Tulsa County,OK,0,100,100,9.25,0,0,2/13/2018,2/19/2018,1
20180206,40143,Tulsa County,OK,0,100,100,9.28,0,0,2/6/2018,2/12/2018,1
20180130,40143,Tulsa County,OK,0,100,100,0,0,0,1/30/2018,2/5/2018,1
20180123,40143,Tulsa County,OK,0,100,100,0,0,0,1/23/2018,1/29/2018,1
20180116,40143,Tulsa County,OK,0,100,0.23,0,0,0,1/16/2018,1/22/2018,1
20180109,40143,Tulsa County,OK,0,100,0.23,0,0,0,1/9/2018,1/15/2018,1
20180102,40143,Tulsa County,OK,0,100,0.23,0,0,0,1/2/2018,1/8/2018,1
20171226,40143,Tulsa County,OK,0,100,0.23,0,0,0,12/26/2017,1/1/2018,1
20171219,40143,Tulsa County,OK,0,100,0.23,0,0,0,12/19/2017,12/25/2017,1
20171212,40143,Tulsa County,OK,0,100,0.23,0,0,0,12/12/2017,12/18/2017,1
20171205,40143,Tulsa County,OK,53.08,46.92,0.23,0,0,0,12/5/2017,12/11/2017,1
20171128,40143,Tulsa County,OK,94.25,5.75,0,0,0,0,11/28/2017,12/4/2017,1
20171121,40143,Tulsa County,OK,96.47,3.53,0,0,0,0,11/21/2017,11/27/2017,1
20171114,40143,Tulsa County,OK,100,0,0,0,0,0,11/14/2017,11/20/2017,1
20171107,40143,Tulsa County,OK,100,0,0,0,0,0,11/7/2017,11/13/2017,1
20171031,40143,Tulsa County,OK,100,0,0,0,0,0,10/31/2017,11/6/2017,1
20171024,40143,Tulsa County,OK,100,0,0,0,0,0,10/24/2017,10/30/2017,1
20171017,40143,Tulsa County,OK,100,0,0,0,0,0,10/17/2017,10/23/2017,1
20171010,40143,Tulsa County,OK,100,0,0,0,0,0,10/10/2017,10/16/2017,1
20171003,40143,Tulsa County,OK,26.46,73.54,0,0,0,0,10/3/2017,10/9/2017,1
20170926,40143,Tulsa County,OK,54.88,45.12,0,0,0,0,9/26/2017,10/2/2017,1
20170919,40143,Tulsa County,OK,54.88,45.12,0,0,0,0,9/19/2017,9/25/2017,1
20170912,40143,Tulsa County,OK,82.04,17.96,0,0,0,0,9/12/2017,9/18/2017,1
20170905,40143,Tulsa County,OK,100,0,0,0,0,0,9/5/2017,9/11/2017,1
20170829,40143,Tulsa County,OK,100,0,0,0,0,0,8/29/2017,9/4/2017,1
20170822,40143,Tulsa County,OK,100,0,0,0,0,0,8/22/2017,8/28/2017,1
20170815,40143,Tulsa County,OK,100,0,0,0,0,0,8/15/2017,8/21/2017,1
20170808,40143,Tulsa County,OK,100,0,0,0,0,0,8/8/2017,8/14/2017,1
20170801,40143,Tulsa County,OK,33.26,66.74,0,0,0,0,8/1/2017,8/7/2017,1
20170725,40143,Tulsa County,OK,33.89,66.11,0,0,0,0,7/25/2017,7/31/2017,1
20170718,40143,Tulsa County,OK,100,0,0,0,0,0,7/18/2017,7/24/2017,1
20170711,40143,Tulsa County,OK,100,0,0,0,0,0,7/11/2017,7/17/2017,1
20170704,40143,Tulsa County,OK,100,0,0,0,0,0,7/4/2017,7/10/2017,1
20170627,40143,Tulsa County,OK,1.5,98.5,0,0,0,0,6/27/2017,7/3/2017,1
20170620,40143,Tulsa County,OK,34.96,65.04,0,0,0,0,6/20/2017,6/26/2017,1
20170613,40143,Tulsa County,OK,100,0,0,0,0,0,6/13/2017,6/19/2017,1
20170606,40143,Tulsa County,OK,100,0,0,0,0,0,6/6/2017,6/12/2017,1
20170530,40143,Tulsa County,OK,100,0,0,0,0,0,5/30/2017,6/5/2017,1
20170523,40143,Tulsa County,OK,100,0,0,0,0,0,5/23/2017,5/29/2017,1
20170516,40143,Tulsa County,OK,100,0,0,0,0,0,5/16/2017,5/22/2017,1
20170509,40143,Tulsa County,OK,100,0,0,0,0,0,5/9/2017,5/15/2017,1
20170502,40143,Tulsa County,OK,100,0,0,0,0,0,5/2/2017,5/8/2017,1
20170425,40143,Tulsa County,OK,50.06,49.94,0,0,0,0,4/25/2017,5/1/2017,1
20170418,40143,Tulsa County,OK,0.52,99.48,77.02,51.68,0,0,4/18/2017,4/24/2017,1
20170411,40143,Tulsa County,OK,0,100,99.52,51.68,0,0,4/11/2017,4/17/2017,1
20170404,40143,Tulsa County,OK,0,100,99.52,51.69,0,0,4/4/2017,4/10/2017,1
20170328,40143,Tulsa County,OK,0,100,100,68.8,0,0,3/28/2017,4/3/2017,1
20170321,40143,Tulsa County,OK,0,100,100,100,0,0,3/21/2017,3/27/2017,1
20170314,40143,Tulsa County,OK,0,100,100,90.75,0,0,3/14/2017,3/20/2017,1
20170307,40143,Tulsa County,OK,0,100,100,90.75,0,0,3/7/2017,3/13/2017,1
20170228,40143,Tulsa County,OK,0,100,100,90.75,0,0,2/28/2017,3/6/2017,1
20170221,40143,Tulsa County,OK,0,100,100,90.75,0,0,2/21/2017,2/27/2017,1
20170214,40143,Tulsa County,OK,0,100,100,90.75,0,0,2/14/2017,2/20/2017,1
20170207,40143,Tulsa County,OK,0,100,100,90.75,0,0,2/7/2017,2/13/2017,1
20170131,40143,Tulsa County,OK,0,100,100,90.75,0,0,1/31/2017,2/6/2017,1
20170124,40143,Tulsa County,OK,0,100,100,90.75,0,0,1/24/2017,1/30/2017,1
20170117,40143,Tulsa County,OK,0,100,100,100,0,0,1/17/2017,1/23/2017,1
20170110,40143,Tulsa County,OK,0,100,100,100,0,0,1/10/2017,1/16/2017,1
20170103,40143,Tulsa County,OK,0,100,100,100,0,0,1/3/2017,1/9/2017,1
20161227,40143,Tulsa County,OK,0,100,63.98,25.08,0,0,12/27/2016,1/2/2017,1
20161220,40143,Tulsa County,OK,0,100,63.98,16.94,0,0,12/20/2016,12/26/2016,1
20161213,40143,Tulsa County,OK,0,100,63.98,16.94,0,0,12/13/2016,12/19/2016,1
20161206,40143,Tulsa County,OK,0,100,68.1,0,0,0,12/6/2016,12/12/2016,1
20161129,40143,Tulsa County,OK,0,100,38.66,0,0,0,11/29/2016,12/5/2016,1
20161122,40143,Tulsa County,OK,0,100,38.64,0,0,0,11/22/2016,11/28/2016,1
20161115,40143,Tulsa County,OK,0,100,38.64,0,0,0,11/15/2016,11/21/2016,1
20161108,40143,Tulsa County,OK,0,100,22.16,0,0,0,11/8/2016,11/14/2016,1
20161101,40143,Tulsa County,OK,0,100,22.26,0,0,0,11/1/2016,11/7/2016,1
20161025,40143,Tulsa County,OK,0,100,22.26,0,0,0,10/25/2016,10/31/2016,1
20161018,40143,Tulsa County,OK,0,100,22.26,0,0,0,10/18/2016,10/24/2016,1
20161011,40143,Tulsa County,OK,6.38,93.62,22.26,0,0,0,10/11/2016,10/17/2016,1
20161004,40143,Tulsa County,OK,0,100,93.71,22.16,0,0,10/4/2016,10/10/2016,1
20160927,40143,Tulsa County,OK,0,100,93.71,0,0,0,9/27/2016,10/3/2016,1
20160920,40143,Tulsa County,OK,0,100,50.92,0,0,0,9/20/2016,9/26/2016,1
20160913,40143,Tulsa County,OK,10.94,89.06,0.34,0,0,0,9/13/2016,9/19/2016,1
20160906,40143,Tulsa County,OK,47.28,52.72,2.78,0,0,0,9/6/2016,9/12/2016,1
20160830,40143,Tulsa County,OK,47.28,52.72,2.78,0,0,0,8/30/2016,9/5/2016,1
20160823,40143,Tulsa County,OK,48.69,51.31,2.78,0,0,0,8/23/2016,8/29/2016,1
20160816,40143,Tulsa County,OK,48.76,51.24,2.78,0,0,0,8/16/2016,8/22/2016,1
20160809,40143,Tulsa County,OK,48.76,51.24,2.78,0,0,0,8/9/2016,8/15/2016,1
20160802,40143,Tulsa County,OK,0.21,99.79,21.92,0,0,0,8/2/2016,8/8/2016,1
20160726,40143,Tulsa County,OK,0.21,99.79,58.88,0,0,0,7/26/2016,8/1/2016,1
20160719,40143,Tulsa County,OK,0.21,99.79,53.44,0,0,0,7/19/2016,7/25/2016,1
20160712,40143,Tulsa County,OK,0.05,99.95,86.1,0,0,0,7/12/2016,7/18/2016,1
20160705,40143,Tulsa County,OK,1.24,98.76,3.33,0,0,0,7/5/2016,7/11/2016,1
20160628,40143,Tulsa County,OK,1.18,98.82,0,0,0,0,6/28/2016,7/4/2016,1
20160621,40143,Tulsa County,OK,52.42,47.58,0,0,0,0,6/21/2016,6/27/2016,1
20160614,40143,Tulsa County,OK,100,0,0,0,0,0,6/14/2016,6/20/2016,1
20160607,40143,Tulsa County,OK,100,0,0,0,0,0,6/7/2016,6/13/2016,1
20160531,40143,Tulsa County,OK,100,0,0,0,0,0,5/31/2016,6/6/2016,1
20160524,40143,Tulsa County,OK,100,0,0,0,0,0,5/24/2016,5/30/2016,1
20160517,40143,Tulsa County,OK,100,0,0,0,0,0,5/17/2016,5/23/2016,1
20160510,40143,Tulsa County,OK,100,0,0,0,0,0,5/10/2016,5/16/2016,1
20160503,40143,Tulsa County,OK,100,0,0,0,0,0,5/3/2016,5/9/2016,1
20160426,40143,Tulsa County,OK,100,0,0,0,0,0,4/26/2016,5/2/2016,1
20160419,40143,Tulsa County,OK,100,0,0,0,0,0,4/19/2016,4/25/2016,1
20160412,40143,Tulsa County,OK,93.82,6.18,0,0,0,0,4/12/2016,4/18/2016,1
20160405,40143,Tulsa County,OK,29.62,70.38,0,0,0,0,4/5/2016,4/11/2016,1
20160329,40143,Tulsa County,OK,52.17,47.83,0,0,0,0,3/29/2016,4/4/2016,1
20160322,40143,Tulsa County,OK,100,0,0,0,0,0,3/22/2016,3/28/2016,1
20160315,40143,Tulsa County,OK,100,0,0,0,0,0,3/15/2016,3/21/2016,1
20160308,40143,Tulsa County,OK,100,0,0,0,0,0,3/8/2016,3/14/2016,1
20160301,40143,Tulsa County,OK,100,0,0,0,0,0,3/1/2016,3/7/2016,1
20160223,40143,Tulsa County,OK,100,0,0,0,0,0,2/23/2016,2/29/2016,1
20160216,40143,Tulsa County,OK,100,0,0,0,0,0,2/16/2016,2/22/2016,1
20160209,40143,Tulsa County,OK,100,0,0,0,0,0,2/9/2016,2/15/2016,1
20160202,40143,Tulsa County,OK,100,0,0,0,0,0,2/2/2016,2/8/2016,1
20160126,40143,Tulsa County,OK,100,0,0,0,0,0,1/26/2016,2/1/2016,1
20160119,40143,Tulsa County,OK,100,0,0,0,0,0,1/19/2016,1/25/2016,1
20160112,40143,Tulsa County,OK,100,0,0,0,0,0,1/12/2016,1/18/2016,1
20160105,40143,Tulsa County,OK,100,0,0,0,0,0,1/5/2016,1/11/2016,1
20151229,40143,Tulsa County,OK,100,0,0,0,0,0,12/29/2015,1/4/2016,1
20151222,40143,Tulsa County,OK,100,0,0,0,0,0,12/22/2015,12/28/2015,1
20151215,40143,Tulsa County,OK,100,0,0,0,0,0,12/15/2015,12/21/2015,1
20151208,40143,Tulsa County,OK,100,0,0,0,0,0,12/8/2015,12/14/2015,1
20151201,40143,Tulsa County,OK,100,0,0,0,0,0,12/1/2015,12/7/2015,1
20151124,40143,Tulsa County,OK,87.12,12.88,0,0,0,0,11/24/2015,11/30/2015,1
20151117,40143,Tulsa County,OK,87.12,12.88,0,0,0,0,11/17/2015,11/23/2015,1
20151110,40143,Tulsa County,OK,0.15,99.85,0,0,0,0,11/10/2015,11/16/2015,1
20151103,40143,Tulsa County,OK,0.15,99.85,0,0,0,0,11/3/2015,11/9/2015,1
20151027,40143,Tulsa County,OK,0.15,99.85,0,0,0,0,10/27/2015,11/2/2015,1
20151020,40143,Tulsa County,OK,100,0,0,0,0,0,10/20/2015,10/26/2015,1
20151013,40143,Tulsa County,OK,100,0,0,0,0,0,10/13/2015,10/19/2015,1
20151006,40143,Tulsa County,OK,100,0,0,0,0,0,10/6/2015,10/12/2015,1
20150929,40143,Tulsa County,OK,100,0,0,0,0,0,9/29/2015,10/5/2015,1
20150922,40143,Tulsa County,OK,100,0,0,0,0,0,9/22/2015,9/28/2015,1
20150915,40143,Tulsa County,OK,100,0,0,0,0,0,9/15/2015,9/21/2015,1
20150908,40143,Tulsa County,OK,100,0,0,0,0,0,9/8/2015,9/14/2015,1
20150901,40143,Tulsa County,OK,100,0,0,0,0,0,9/1/2015,9/7/2015,1
20150825,40143,Tulsa County,OK,100,0,0,0,0,0,8/25/2015,8/31/2015,1
20150818,40143,Tulsa County,OK,33.72,66.28,0,0,0,0,8/18/2015,8/24/2015,1
20150811,40143,Tulsa County,OK,100,0,0,0,0,0,8/11/2015,8/17/2015,1
20150804,40143,Tulsa County,OK,100,0,0,0,0,0,8/4/2015,8/10/2015,1
20150728,40143,Tulsa County,OK,100,0,0,0,0,0,7/28/2015,8/3/2015,1
20150721,40143,Tulsa County,OK,100,0,0,0,0,0,7/21/2015,7/27/2015,1
20150714,40143,Tulsa County,OK,100,0,0,0,0,0,7/14/2015,7/20/2015,1
20150707,40143,Tulsa County,OK,100,0,0,0,0,0,7/7/2015,7/13/2015,1
20150630,40143,Tulsa County,OK,100,0,0,0,0,0,6/30/2015,7/6/2015,1
20150623,40143,Tulsa County,OK,100,0,0,0,0,0,6/23/2015,6/29/2015,1
20150616,40143,Tulsa County,OK,100,0,0,0,0,0,6/16/2015,6/22/2015,1
20150609,40143,Tulsa County,OK,100,0,0,0,0,0,6/9/2015,6/15/2015,1
20150602,40143,Tulsa County,OK,100,0,0,0,0,0,6/2/2015,6/8/2015,1
20150526,40143,Tulsa County,OK,100,0,0,0,0,0,5/26/2015,6/1/2015,1
20150519,40143,Tulsa County,OK,85.26,14.74,0,0,0,0,5/19/2015,5/25/2015,1
20150512,40143,Tulsa County,OK,49.74,50.26,2.75,0,0,0,5/12/2015,5/18/2015,1
20150505,40143,Tulsa County,OK,41.98,58.02,20.47,0,0,0,5/5/2015,5/11/2015,1
20150428,40143,Tulsa County,OK,41.98,58.02,20.47,0,0,0,4/28/2015,5/4/2015,1
20150421,40143,Tulsa County,OK,38.59,61.41,20.62,0,0,0,4/21/2015,4/27/2015,1
20150414,40143,Tulsa County,OK,0,100,60.18,0,0,0,4/14/2015,4/20/2015,1
20150407,40143,Tulsa County,OK,0,100,100,3.5,0,0,4/7/2015,4/13/2015,1
20150331,40143,Tulsa County,OK,0,100,100,3.5,0,0,3/31/2015,4/6/2015,1
20150324,40143,Tulsa County,OK,0,100,100,11.1,0,0,3/24/2015,3/30/2015,1
20150317,40143,Tulsa County,OK,0,100,100,9.88,0,0,3/17/2015,3/23/2015,1
20150310,40143,Tulsa County,OK,0,100,100,9.88,0,0,3/10/2015,3/16/2015,1
20150303,40143,Tulsa County,OK,0,100,100,9.88,0,0,3/3/2015,3/9/2015,1
20150224,40143,Tulsa County,OK,0,100,100,9.88,0,0,2/24/2015,3/2/2015,1
20150217,40143,Tulsa County,OK,0,100,100,9.1,0,0,2/17/2015,2/23/2015,1
20150210,40143,Tulsa County,OK,0,100,100,9.1,0,0,2/10/2015,2/16/2015,1
20150203,40143,Tulsa County,OK,0,100,100,8.6,0,0,2/3/2015,2/9/2015,1
20150127,40143,Tulsa County,OK,0,100,87.7,8.6,0,0,1/27/2015,2/2/2015,1
20150120,40143,Tulsa County,OK,0,100,87.7,8.6,0,0,1/20/2015,1/26/2015,1
20150113,40143,Tulsa County,OK,13.01,86.99,27.68,8.6,0,0,1/13/2015,1/19/2015,1
20150106,40143,Tulsa County,OK,13.01,86.99,27.68,8.6,0,0,1/6/2015,1/12/2015,1
20141230,40143,Tulsa County,OK,13.01,86.99,27.68,8.6,0,0,12/30/2014,1/5/2015,1
20141223,40143,Tulsa County,OK,13.01,86.99,27.68,8.6,0,0,12/23/2014,12/29/2014,1
20141216,40143,Tulsa County,OK,13.01,86.99,27.68,8.6,0,0,12/16/2014,12/22/2014,1
20141209,40143,Tulsa County,OK,13.01,86.99,27.68,8.6,0,0,12/9/2014,12/15/2014,1
20141202,40143,Tulsa County,OK,13.01,86.99,27.68,8.6,0,0,12/2/2014,12/8/2014,1
20141125,40143,Tulsa County,OK,13.01,86.99,27.68,8.6,0,0,11/25/2014,12/1/2014,1
20141118,40143,Tulsa County,OK,14.4,85.6,29.19,8.6,0,0,11/18/2014,11/24/2014,1
20141111,40143,Tulsa County,OK,14.4,85.6,29.19,8.6,0,0,11/11/2014,11/17/2014,1
20141104,40143,Tulsa County,OK,18.58,81.42,30.8,8.6,0,0,11/4/2014,11/10/2014,1
20141028,40143,Tulsa County,OK,0,100,31.02,11.24,0,0,10/28/2014,11/3/2014,1
20141021,40143,Tulsa County,OK,0,100,31.02,11.24,0,0,10/21/2014,10/27/2014,1
20141014,40143,Tulsa County,OK,0,100,31.02,11.24,0,0,10/14/2014,10/20/2014,1
20141007,40143,Tulsa County,OK,0,100,91.83,28.84,0,0,10/7/2014,10/13/2014,1
20140930,40143,Tulsa County,OK,0,100,90.54,28.84,0,0,9/30/2014,10/6/2014,1
20140923,40143,Tulsa County,OK,0,100,90.54,28.84,0,0,9/23/2014,9/29/2014,1
20140916,40143,Tulsa County,OK,0,100,65.96,0,0,0,9/16/2014,9/22/2014,1
20140909,40143,Tulsa County,OK,0,100,65.96,0,0,0,9/9/2014,9/15/2014,1
20140902,40143,Tulsa County,OK,0,100,66.04,4.19,0,0,9/2/2014,9/8/2014,1
20140826,40143,Tulsa County,OK,0,100,68.25,4.19,0,0,8/26/2014,9/1/2014,1
20140819,40143,Tulsa County,OK,0,100,68.25,4.19,0,0,8/19/2014,8/25/2014,1
20140812,40143,Tulsa County,OK,0,100,68.47,4.19,0,0,8/12/2014,8/18/2014,1
20140805,40143,Tulsa County,OK,0,100,68.39,11.58,0,0,8/5/2014,8/11/2014,1
20140729,40143,Tulsa County,OK,0,100,100,35.44,0,0,7/29/2014,8/4/2014,1
20140722,40143,Tulsa County,OK,0,100,100,35.44,0,0,7/22/2014,7/28/2014,1
20140715,40143,Tulsa County,OK,0,100,100,35.44,0,0,7/15/2014,7/21/2014,1
20140708,40143,Tulsa County,OK,0,100,100,81.24,0,0,7/8/2014,7/14/2014,1
20140701,40143,Tulsa County,OK,0,100,100,81.24,0,0,7/1/2014,7/7/2014,1
20140624,40143,Tulsa County,OK,0,100,100,81.24,0,0,6/24/2014,6/30/2014,1
20140617,40143,Tulsa County,OK,0,100,100,81.24,0,0,6/17/2014,6/23/2014,1
20140610,40143,Tulsa County,OK,0,100,100,83.26,0,0,6/10/2014,6/16/2014,1
20140603,40143,Tulsa County,OK,0,100,100,83.26,0,0,6/3/2014,6/9/2014,1
20140527,40143,Tulsa County,OK,0,100,100,82.46,0,0,5/27/2014,6/2/2014,1
20140520,40143,Tulsa County,OK,0,100,100,82.46,29.34,0,5/20/2014,5/26/2014,1
20140513,40143,Tulsa County,OK,0,100,91.76,36.9,0,0,5/13/2014,5/19/2014,1
20140506,40143,Tulsa County,OK,0,100,91.76,36.9,0,0,5/6/2014,5/12/2014,1
20140429,40143,Tulsa County,OK,0,100,91.76,0,0,0,4/29/2014,5/5/2014,1
20140422,40143,Tulsa County,OK,0,100,91.76,0,0,0,4/22/2014,4/28/2014,1
20140415,40143,Tulsa County,OK,0,100,91.76,0,0,0,4/15/2014,4/21/2014,1
20140408,40143,Tulsa County,OK,0,100,92.36,0,0,0,4/8/2014,4/14/2014,1
20140401,40143,Tulsa County,OK,0,100,92.36,0,0,0,4/1/2014,4/7/2014,1
20140325,40143,Tulsa County,OK,0,100,91.81,0,0,0,3/25/2014,3/31/2014,1
20140318,40143,Tulsa County,OK,0,100,90.67,0,0,0,3/18/2014,3/24/2014,1
20140311,40143,Tulsa County,OK,0,100,90.67,0,0,0,3/11/2014,3/17/2014,1
20140304,40143,Tulsa County,OK,0,100,43.81,0,0,0,3/4/2014,3/10/2014,1
20140225,40143,Tulsa County,OK,0,100,43.81,0,0,0,2/25/2014,3/3/2014,1
20140218,40143,Tulsa County,OK,0,100,0,0,0,0,2/18/2014,2/24/2014,1
20140211,40143,Tulsa County,OK,0,100,0,0,0,0,2/11/2014,2/17/2014,1
20140204,40143,Tulsa County,OK,0,100,0,0,0,0,2/4/2014,2/10/2014,1
20140128,40143,Tulsa County,OK,0,100,0,0,0,0,1/28/2014,2/3/2014,1
20140121,40143,Tulsa County,OK,0,100,0,0,0,0,1/21/2014,1/27/2014,1
20140114,40143,Tulsa County,OK,0,100,0,0,0,0,1/14/2014,1/20/2014,1
20140107,40143,Tulsa County,OK,100,0,0,0,0,0,1/7/2014,1/13/2014,1
20131231,40143,Tulsa County,OK,100,0,0,0,0,0,12/31/2013,1/6/2014,1
